invoice_id,invoice_number,client_name,client_id,issue_date,due_date,payment_date,amount_ht,vat_rate,vat_amount,amount_ttc,currency,status,type,category,payment_method,notes,created_at,updated_at
840,INV-2025-1839,Marchal,401,2023-11-11,2023-11-29,,3836.21,0.0,0.0,3836.21,USD,overdue,invoice,Support,,,2024-05-23,2024-10-02
841,INV-2025-1840,Germain,287,2025-01-16,2025-03-11,2025-03-21,751.32,0.0,0.0,751.32,EUR,paid_late,proforma,Hosting,check,,2024-07-10,2025-01-28
842,INV-2025-1841,Marie,233,2023-08-15,2023-09-25,2023-08-21,6035.8,0.0,0.0,6035.8,CHF,paid,recurring,Hosting,direct_debit,,2024-04-21,2025-01-25
843,INV-2025-1842,Lecoq,233,2024-07-15,2024-08-20,2024-07-31,6790.18,0.0,0.0,6790.18,GBP,paid,credit_note,Consulting,bank_transfer,,2024-04-19,2025-03-14
844,INV-2025-1843,Lebon et Fils,464,2024-10-11,2024-12-10,2024-10-23,7915.22,5.5,435.34,8350.56,USD,paid,proforma,Training,check,,2025-04-02,2024-09-02
845,INV-2025-1844,Hernandez S.A.S.,31,2024-04-01,2024-05-25,2024-05-24,2507.21,0.0,0.0,2507.21,USD,paid,proforma,Design,check,,2024-07-16,2024-12-25
846,INV-2025-1845,Legendre Berger S.A.S.,76,2024-10-23,2024-12-18,2024-12-02,3180.76,5.5,174.94,3355.7,CHF,paid,proforma,Design,paypal,,2023-11-24,2025-01-26
847,INV-2025-1846,Guillaume,30,2024-05-16,2024-05-31,2024-05-19,6611.0,5.5,363.61,6974.61,USD,paid,invoice,Hosting,paypal,,2025-04-16,2025-04-18
848,INV-2025-1847,Duhamel,175,2024-10-24,2024-11-20,2024-12-04,2092.49,0.0,0.0,2092.49,USD,paid_late,recurring,Support,direct_debit,,2025-03-26,2024-12-03
849,INV-2025-1848,Giraud Dupré et Fils,215,2024-09-17,2024-11-08,2024-11-23,3423.04,10.0,342.3,3765.34,GBP,paid_late,credit_note,Consulting,check,Quart prétendre seconde calmer.,2024-10-28,2025-01-18
850,INV-2025-1849,Hebert S.A.,355,2024-03-31,2024-04-17,2024-04-26,9207.54,5.5,506.41,9713.95,USD,paid_late,recurring,Design,credit_card,,2024-03-19,2024-12-27
851,INV-2025-1850,Pottier S.A.S.,95,2023-09-15,2023-10-21,,3821.53,20.0,764.31,4585.84,EUR,overdue,proforma,IT_Services,,,2025-03-14,2025-06-06
852,INV-2025-1851,Imbert,100,2024-05-12,2024-05-28,2024-05-27,1509.78,20.0,301.96,1811.74,GBP,paid,invoice,IT_Services,credit_card,,2024-12-17,2024-08-16
853,INV-2025-1852,Blin Faivre et Fils,174,2023-10-01,2023-10-27,2023-10-22,2693.79,5.5,148.16,2841.95,USD,paid,credit_note,Hardware,bank_transfer,,2025-04-12,2024-07-23
854,INV-2025-1853,Peltier Gérard S.A.R.L.,195,2025-03-02,2025-04-02,,307.84,5.5,16.93,324.77,EUR,overdue,proforma,Hardware,,,2024-09-08,2024-11-13
855,INV-2025-1854,Pierre,482,2024-05-20,2024-06-19,2024-07-18,3786.27,5.5,208.24,3994.51,CHF,paid_late,invoice,Consulting,credit_card,Point engager montrer tenir émotion.,2025-07-20,2025-01-08
856,INV-2025-1855,Guillon SA,356,2025-01-30,2025-02-22,2025-03-04,1997.64,20.0,399.53,2397.17,GBP,paid_late,proforma,Design,check,Voilà français centre écouter falloir mensonge arriver prendre.,2025-04-21,2024-12-09
857,INV-2025-1856,Martinez,438,2023-10-16,2023-11-15,,7654.52,5.5,421.0,8075.52,GBP,overdue,credit_note,Training,,,2024-01-22,2025-01-06
858,INV-2025-1857,Toussaint,108,2025-01-18,2025-03-14,2025-03-16,8741.23,20.0,1748.25,10489.48,EUR,paid_late,recurring,Design,bank_transfer,,2024-03-27,2025-04-25
859,INV-2025-1858,Gay,256,2024-05-15,2024-06-23,2024-06-23,6486.21,10.0,648.62,7134.83,CHF,paid,credit_note,Training,paypal,,2024-09-19,2024-10-13
860,INV-2025-1859,Joly,298,2024-12-18,2025-02-01,2025-01-03,4998.44,10.0,499.84,5498.28,CHF,paid,invoice,Hardware,credit_card,Milieu semblable expliquer général durer.,2025-05-31,2025-04-09
861,INV-2025-1860,Dubois Guérin et Fils,218,2023-10-28,2023-12-10,,4019.41,10.0,401.94,4421.35,CHF,overdue,credit_note,Training,,,2023-08-05,2024-09-17
862,INV-2025-1861,Dufour,266,2025-02-02,2025-02-22,2025-03-21,931.88,20.0,186.38,1118.26,GBP,paid_late,credit_note,Design,bank_transfer,,2023-09-27,2024-09-14
863,INV-2025-1862,Pineau,210,2024-12-02,2025-01-25,2025-02-18,4566.4,20.0,913.28,5479.68,GBP,paid_late,recurring,Training,paypal,,2025-06-17,2025-05-25
864,INV-2025-1863,De Sousa Grégoire S.A.R.L.,184,2025-01-13,2025-02-08,2025-02-23,2729.69,0.0,0.0,2729.69,EUR,paid_late,proforma,Development,direct_debit,,2024-09-24,2025-06-06
865,INV-2025-1864,Jean,61,2024-07-06,2024-07-26,2024-08-12,9273.4,0.0,0.0,9273.4,EUR,paid_late,proforma,IT_Services,direct_debit,,2023-12-15,2025-01-04
866,INV-2025-1865,Foucher,98,2024-11-03,2024-11-30,2024-11-03,2575.23,10.0,257.52,2832.75,USD,paid,proforma,IT_Services,paypal,,2024-01-23,2025-04-25
867,INV-2025-1866,Morvan,421,2024-08-15,2024-09-21,2024-09-10,4097.73,20.0,819.55,4917.28,EUR,paid,recurring,Development,credit_card,Faire vingt monsieur près calme jeunesse posséder.,2023-11-11,2025-05-02
868,INV-2025-1867,Turpin,120,2025-02-10,2025-03-11,2025-04-02,7516.46,20.0,1503.29,9019.75,CHF,paid_late,recurring,Training,bank_transfer,,2024-08-28,2024-08-22
869,INV-2025-1868,Georges Lombard et Fils,108,2024-09-01,2024-09-28,2024-09-09,9425.1,20.0,1885.02,11310.12,CHF,paid,recurring,Development,bank_transfer,,2024-12-20,2025-04-08
870,INV-2025-1869,Raymond,256,2023-09-21,2023-11-11,,3125.16,0.0,0.0,3125.16,GBP,overdue,proforma,Hardware,,,2023-09-02,2025-07-09
871,INV-2025-1870,Lelièvre S.A.R.L.,167,2024-04-14,2024-06-11,2024-06-04,7652.13,10.0,765.21,8417.34,EUR,paid,invoice,Software,credit_card,Tantôt mouvement éprouver étude vin écouter combien.,2025-01-13,2025-07-16
872,INV-2025-1871,Bonnet,196,2024-10-29,2024-12-04,2024-11-27,8011.54,20.0,1602.31,9613.85,USD,paid,recurring,Consulting,direct_debit,,2024-11-23,2025-01-22
873,INV-2025-1872,Descamps SARL,328,2024-10-14,2024-11-28,2024-10-30,5738.2,20.0,1147.64,6885.84,GBP,paid,invoice,Software,bank_transfer,,2025-04-12,2025-05-05
874,INV-2025-1873,Vallée,14,2024-11-18,2024-12-14,2024-11-20,6921.34,20.0,1384.27,8305.61,USD,paid,credit_note,Consulting,check,,2023-09-26,2024-09-10
875,INV-2025-1874,Fleury,30,2024-08-18,2024-09-16,2024-08-25,5291.52,20.0,1058.3,6349.82,GBP,paid,invoice,Software,paypal,Où dos deviner que.,2024-11-03,2024-09-29
876,INV-2025-1875,Lemaître,275,2025-06-28,2025-08-08,2025-07-05,9896.99,5.5,544.33,10441.32,CHF,paid,recurring,Consulting,check,Digne précis joue retrouver.,2025-05-23,2024-08-05
877,INV-2025-1876,Valentin Brunet S.A.R.L.,419,2024-04-14,2024-05-12,2024-04-22,2136.2,20.0,427.24,2563.44,CHF,paid,credit_note,Design,direct_debit,Rejeter demeurer haute pas cri puissance.,2024-04-17,2024-08-13
878,INV-2025-1877,Roux S.A.,142,2024-12-02,2025-01-23,2024-12-27,7196.04,20.0,1439.21,8635.25,USD,paid,invoice,Software,check,,2024-07-18,2024-12-25
879,INV-2025-1878,Letellier,467,2024-07-26,2024-09-04,2024-08-24,2543.72,10.0,254.37,2798.09,CHF,paid,recurring,Support,direct_debit,,2025-02-27,2025-07-16
880,INV-2025-1879,Normand,178,2024-09-08,2024-09-28,2024-09-30,8821.84,20.0,1764.37,10586.21,GBP,paid_late,recurring,Design,credit_card,,2025-01-22,2024-12-21
881,INV-2025-1880,Rodrigues,197,2024-07-25,2024-08-20,,7359.12,20.0,1471.82,8830.94,USD,overdue,invoice,Hosting,,,2024-09-07,2025-06-26
882,INV-2025-1881,Pons,452,2024-06-24,2024-07-11,2024-06-24,8718.34,10.0,871.83,9590.17,GBP,paid,invoice,Hardware,check,,2024-05-15,2025-04-12
883,INV-2025-1882,Pereira S.A.S.,259,2024-03-24,2024-05-13,2024-05-14,3750.45,0.0,0.0,3750.45,GBP,paid_late,recurring,Support,credit_card,,2024-11-30,2024-12-07
884,INV-2025-1883,Daniel,196,2025-05-08,2025-06-24,2025-06-18,364.51,20.0,72.9,437.41,GBP,paid,recurring,Hardware,check,,2024-02-18,2024-11-03
885,INV-2025-1884,Bègue,344,2025-04-06,2025-05-07,2025-04-15,9179.66,10.0,917.97,10097.63,CHF,paid,recurring,Support,bank_transfer,,2024-10-19,2024-12-22
886,INV-2025-1885,Peron Maillet S.A.S.,242,2024-07-15,2024-09-10,2024-09-28,9505.18,5.5,522.78,10027.96,GBP,paid_late,credit_note,Software,bank_transfer,,2025-03-13,2024-10-06
887,INV-2025-1886,Bouvier Lévy SA,87,2024-08-29,2024-09-24,2024-09-30,5393.07,20.0,1078.61,6471.68,EUR,paid_late,invoice,Maintenance,credit_card,,2024-12-27,2024-07-26
888,INV-2025-1887,Bouchet SA,227,2025-04-28,2025-05-24,2025-05-04,441.0,5.5,24.25,465.25,EUR,paid,invoice,Hosting,paypal,,2024-09-03,2024-09-01
889,INV-2025-1888,Vasseur,476,2025-01-05,2025-02-27,2025-02-17,7746.86,5.5,426.08,8172.94,USD,paid,proforma,Hardware,credit_card,,2025-02-06,2024-11-10
890,INV-2025-1889,Laurent S.A.S.,349,2024-02-03,2024-03-15,2024-02-21,244.14,5.5,13.43,257.57,EUR,paid,credit_note,Consulting,credit_card,Assez notre suivre curieux.,2024-10-31,2025-03-28
891,INV-2025-1890,Fernandez S.A.S.,166,2023-10-25,2023-11-11,2023-11-28,1166.07,10.0,116.61,1282.68,USD,paid_late,credit_note,Development,check,Fer reculer peau revenir.,2023-12-14,2025-07-06
892,INV-2025-1891,Cousin,89,2023-10-17,2023-11-08,2023-11-03,1148.26,10.0,114.83,1263.09,EUR,paid,recurring,Training,bank_transfer,,2024-07-20,2025-04-05
893,INV-2025-1892,Baron,333,2025-07-19,2025-09-01,2025-07-19,6613.82,10.0,661.38,7275.2,GBP,paid,invoice,Consulting,credit_card,,2025-03-12,2025-01-05
894,INV-2025-1893,Boucher,129,2025-01-10,2025-03-04,2025-03-15,9905.7,5.5,544.81,10450.51,EUR,paid_late,proforma,Hosting,credit_card,,2023-11-26,2025-05-22
895,INV-2025-1894,Weber S.A.R.L.,35,2023-09-18,2023-11-12,2023-10-14,6907.49,20.0,1381.5,8288.99,GBP,paid,invoice,Design,direct_debit,,2024-04-07,2024-08-15
896,INV-2025-1895,Besnard Muller S.A.R.L.,120,2024-02-08,2024-03-26,2024-03-04,2401.01,0.0,0.0,2401.01,EUR,paid,invoice,Maintenance,credit_card,On compter large charger regarder.,2024-01-09,2025-03-18
897,INV-2025-1896,Auger,256,2024-12-03,2025-01-02,2024-12-13,693.24,10.0,69.32,762.56,GBP,paid,credit_note,Software,check,,2024-02-10,2024-09-01
898,INV-2025-1897,Masse et Fils,379,2023-08-19,2023-09-05,2023-08-22,7280.55,20.0,1456.11,8736.66,GBP,paid,credit_note,Maintenance,paypal,,2024-02-03,2025-05-21
899,INV-2025-1898,Gérard,385,2024-07-03,2024-07-20,2024-07-03,9777.92,10.0,977.79,10755.71,EUR,paid,credit_note,Training,paypal,,2024-12-12,2025-03-28
900,INV-2025-1899,Da Costa,411,2023-07-23,2023-09-10,2023-07-26,9185.01,5.5,505.18,9690.19,USD,paid,recurring,Development,paypal,,2023-11-18,2025-04-21
901,INV-2025-1900,Buisson et Fils,489,2024-04-04,2024-05-29,2024-05-11,8711.68,0.0,0.0,8711.68,USD,paid,invoice,Software,credit_card,,2025-07-23,2025-05-18
902,INV-2025-1901,Antoine,121,2024-08-07,2024-09-02,2024-09-22,8329.09,5.5,458.1,8787.19,EUR,paid_late,recurring,Support,paypal,,2025-05-09,2025-05-01
903,INV-2025-1902,Bernard Jacob et Fils,156,2025-03-20,2025-04-16,2025-03-26,1846.71,5.5,101.57,1948.28,GBP,paid,recurring,Hardware,paypal,Cause mari vol espace éloigner as vrai.,2024-12-07,2024-08-27
904,INV-2025-1903,Faure,194,2024-05-01,2024-06-15,2024-06-21,9728.3,20.0,1945.66,11673.96,USD,paid_late,recurring,Support,check,,2025-05-07,2025-01-17
905,INV-2025-1904,Schmitt Lenoir SA,11,2025-03-04,2025-04-15,2025-04-01,8214.08,20.0,1642.82,9856.9,CHF,paid,recurring,Consulting,paypal,,2024-05-17,2025-04-05
906,INV-2025-1905,Gautier,238,2023-12-18,2024-01-11,2024-01-16,1839.42,20.0,367.88,2207.3,GBP,paid_late,recurring,Maintenance,check,,2024-11-24,2025-04-16
907,INV-2025-1906,Lefort S.A.R.L.,101,2024-04-27,2024-06-11,2024-06-13,1452.9,20.0,290.58,1743.48,USD,paid_late,credit_note,IT_Services,bank_transfer,Changement convenir problème nord jusque.,2023-09-10,2025-05-27
908,INV-2025-1907,Didier,497,2024-09-14,2024-10-22,2024-11-15,9264.34,20.0,1852.87,11117.21,GBP,paid_late,recurring,Support,paypal,,2024-09-10,2025-06-12
909,INV-2025-1908,Da Silva SARL,198,2025-04-13,2025-06-04,2025-05-26,8861.5,0.0,0.0,8861.5,USD,paid,credit_note,Hosting,paypal,Essuyer produire françois crier.,2024-12-12,2025-04-08
910,INV-2025-1909,Traore Delorme S.A.,357,2024-09-01,2024-10-08,2024-10-15,4937.36,10.0,493.74,5431.1,EUR,paid_late,recurring,Hosting,credit_card,,2025-07-11,2024-08-20
911,INV-2025-1910,Camus Guibert SA,358,2023-08-20,2023-09-06,,3678.0,0.0,0.0,3678.0,USD,overdue,proforma,Design,,,2024-07-23,2025-07-10
912,INV-2025-1911,Berger et Fils,7,2025-07-05,2025-09-01,2025-07-20,2549.41,5.5,140.22,2689.63,EUR,paid,invoice,Hosting,check,Affaire part tandis que ruine.,2023-10-07,2025-01-16
913,INV-2025-1912,Gautier SA,85,2024-11-08,2024-11-28,2024-11-24,1969.35,20.0,393.87,2363.22,CHF,paid,proforma,Maintenance,direct_debit,Nourrir où attitude courage essuyer second quant à.,2024-05-31,2024-11-26
914,INV-2025-1913,Lebrun Benoit SA,386,2023-10-24,2023-12-20,,5902.19,20.0,1180.44,7082.63,EUR,overdue,invoice,Design,,Compagnie attitude dont rassurer commander famille colline dernier.,2024-10-18,2024-08-08
915,INV-2025-1914,Lefort S.A.S.,477,2023-11-03,2023-12-10,,2763.31,5.5,151.98,2915.29,CHF,overdue,proforma,IT_Services,,Remplir affirmer journal accompagner condamner beau.,2024-12-11,2025-03-10
916,INV-2025-1915,Lemonnier,269,2025-06-10,2025-07-26,2025-06-23,791.43,20.0,158.29,949.72,CHF,paid,proforma,Hosting,credit_card,,2025-04-11,2025-05-26
917,INV-2025-1916,Leclerc Meunier et Fils,258,2025-03-14,2025-04-09,2025-04-29,2060.4,5.5,113.32,2173.72,EUR,paid_late,recurring,Design,credit_card,,2024-02-19,2025-02-11
918,INV-2025-1917,Roger Bourdon et Fils,133,2024-07-06,2024-07-24,2024-07-26,8110.87,5.5,446.1,8556.97,CHF,paid_late,recurring,Design,bank_transfer,Nouveau principe or.,2023-09-30,2025-03-23
919,INV-2025-1918,Humbert,142,2025-04-24,2025-05-19,2025-05-23,948.5,0.0,0.0,948.5,EUR,paid_late,proforma,IT_Services,direct_debit,,2023-07-27,2025-02-24
920,INV-2025-1919,Laporte SA,137,2024-01-22,2024-03-08,2024-02-09,1098.01,0.0,0.0,1098.01,EUR,paid,invoice,Consulting,credit_card,,2024-11-15,2024-12-10
921,INV-2025-1920,Barthelemy Pires et Fils,478,2025-05-23,2025-06-07,2025-06-28,5248.73,10.0,524.87,5773.6,CHF,paid_late,recurring,Training,direct_debit,,2024-12-17,2024-10-12
922,INV-2025-1921,Marie Gérard et Fils,419,2024-02-22,2024-03-31,2024-02-27,3496.47,10.0,349.65,3846.12,USD,paid,proforma,Hosting,check,,2025-05-09,2025-07-12
923,INV-2025-1922,Schmitt,234,2024-07-25,2024-08-31,,8082.08,0.0,0.0,8082.08,CHF,overdue,credit_note,IT_Services,,,2023-11-25,2025-04-09
924,INV-2025-1923,Imbert SARL,189,2025-07-08,2025-08-25,2025-07-09,7022.72,5.5,386.25,7408.97,CHF,paid,recurring,Development,check,,2024-03-01,2024-10-12
925,INV-2025-1924,Daniel,9,2024-06-24,2024-07-09,,9579.72,10.0,957.97,10537.69,GBP,overdue,invoice,Training,,,2024-11-14,2025-05-31
926,INV-2025-1925,Bertrand,179,2025-06-13,2025-07-12,2025-07-19,4061.64,0.0,0.0,4061.64,CHF,paid_late,recurring,Consulting,check,,2023-10-13,2025-05-06
927,INV-2025-1926,Barbier Leroy S.A.R.L.,66,2023-09-01,2023-09-28,2023-10-23,8711.6,0.0,0.0,8711.6,CHF,paid_late,invoice,Maintenance,direct_debit,Campagne supérieur produire nord entretenir coucher plusieurs.,2024-04-01,2024-10-20
928,INV-2025-1927,Dumas,247,2025-03-19,2025-05-02,2025-03-29,4518.24,0.0,0.0,4518.24,USD,paid,credit_note,Hardware,credit_card,Demander gagner couleur suffire.,2023-09-19,2025-01-22
929,INV-2025-1928,Nguyen S.A.,83,2024-10-19,2024-12-15,2024-12-05,1144.15,0.0,0.0,1144.15,GBP,paid,recurring,Maintenance,credit_card,Toujours île fixe chaise problème.,2024-11-25,2024-12-09
930,INV-2025-1929,Rodriguez,341,2024-02-17,2024-04-14,2024-03-07,8985.36,0.0,0.0,8985.36,USD,paid,recurring,Consulting,paypal,Pour attaquer chaise.,2025-05-15,2025-01-20
931,INV-2025-1930,Samson Le Goff S.A.,194,2024-07-13,2024-09-02,2024-08-22,6046.73,10.0,604.67,6651.4,CHF,paid,recurring,Hardware,credit_card,,2025-06-11,2024-11-14
932,INV-2025-1931,Verdier Lenoir S.A.,382,2024-11-02,2024-12-05,2024-11-17,982.48,5.5,54.04,1036.52,EUR,paid,proforma,Software,paypal,Fumer magnifique six curieux.,2024-07-25,2025-06-13
933,INV-2025-1932,Chauveau S.A.R.L.,434,2024-07-16,2024-09-05,2024-08-12,3176.91,5.5,174.73,3351.64,CHF,paid,recurring,Training,paypal,Désigner habitant d'autres toucher tromper.,2025-07-02,2025-03-03
934,INV-2025-1933,Bertrand,55,2025-06-19,2025-07-12,2025-06-19,6056.01,5.5,333.08,6389.09,CHF,paid,invoice,Development,check,,2023-08-24,2025-01-21
935,INV-2025-1934,Lamy S.A.S.,76,2025-02-11,2025-03-16,,5048.34,20.0,1009.67,6058.01,GBP,overdue,credit_note,IT_Services,,,2024-05-25,2025-01-25
936,INV-2025-1935,Costa,435,2025-04-11,2025-05-15,2025-04-20,6917.14,10.0,691.71,7608.85,CHF,paid,credit_note,Support,paypal,Banc rapide pourquoi frère d'abord.,2024-04-27,2024-11-15
937,INV-2025-1936,Durand S.A.R.L.,424,2024-01-24,2024-03-03,2024-03-26,8121.08,5.5,446.66,8567.74,USD,paid_late,credit_note,IT_Services,credit_card,Classe important montrer nerveux village.,2024-07-18,2025-05-18
938,INV-2025-1937,Gonzalez,12,2023-11-07,2023-12-17,2024-01-14,8168.62,5.5,449.27,8617.89,CHF,paid_late,proforma,Hosting,check,Parcourir préparer abandonner pareil fin posséder.,2024-09-08,2024-08-04
939,INV-2025-1938,Rocher,145,2024-03-09,2024-04-18,2024-04-19,5325.66,10.0,532.57,5858.23,USD,paid_late,recurring,Consulting,credit_card,,2024-11-10,2025-02-18
940,INV-2025-1939,Pottier Faure S.A.S.,235,2024-10-11,2024-12-02,,635.82,10.0,63.58,699.4,USD,overdue,credit_note,Support,,,2025-06-07,2024-11-30
941,INV-2025-1940,Buisson et Fils,377,2025-02-13,2025-03-18,,2176.69,5.5,119.72,2296.41,EUR,overdue,proforma,Design,,,2024-05-01,2025-07-03
942,INV-2025-1941,Poulain,475,2023-09-01,2023-09-25,2023-09-11,9828.74,5.5,540.58,10369.32,EUR,paid,invoice,Training,check,,2024-07-19,2025-03-20
943,INV-2025-1942,Roger,304,2023-08-23,2023-09-10,2023-09-09,5202.81,10.0,520.28,5723.09,CHF,paid,credit_note,Hosting,credit_card,,2024-12-08,2025-02-25
944,INV-2025-1943,Dos Santos Daniel S.A.,335,2025-01-20,2025-02-19,2025-01-26,3096.63,5.5,170.31,3266.94,CHF,paid,invoice,Support,check,,2024-09-15,2024-09-05
945,INV-2025-1944,Chrétien Vallet S.A.,43,2024-12-08,2025-02-02,2025-01-23,214.86,0.0,0.0,214.86,EUR,paid,recurring,Development,credit_card,,2024-03-28,2024-12-07
946,INV-2025-1945,Gaudin,407,2025-06-19,2025-08-09,,4847.03,0.0,0.0,4847.03,USD,unpaid,recurring,Support,,Douceur attitude étendue jour mal ce.,2025-01-25,2025-02-14
947,INV-2025-1946,Sauvage,167,2024-12-30,2025-02-27,2025-03-20,5757.09,0.0,0.0,5757.09,EUR,paid_late,credit_note,Hosting,bank_transfer,,2024-11-17,2024-12-13
948,INV-2025-1947,Roche S.A.R.L.,266,2025-04-04,2025-05-23,2025-06-08,5347.87,0.0,0.0,5347.87,EUR,paid_late,credit_note,Consulting,credit_card,Avis sur durer vague.,2023-10-16,2024-09-25
949,INV-2025-1948,Mahe Fernandes S.A.,63,2024-02-22,2024-04-21,2024-03-03,5591.75,10.0,559.17,6150.92,EUR,paid,credit_note,Design,credit_card,,2024-08-31,2025-03-23
950,INV-2025-1949,Normand,44,2023-08-09,2023-08-29,2023-09-06,8529.36,0.0,0.0,8529.36,EUR,paid_late,proforma,Training,direct_debit,,2024-09-16,2025-07-20
951,INV-2025-1950,De Oliveira,338,2023-11-02,2023-12-29,2023-12-18,3075.94,10.0,307.59,3383.53,CHF,paid,credit_note,Design,check,,2024-07-02,2025-05-05
952,INV-2025-1951,Klein S.A.,353,2024-12-04,2025-01-21,,9968.29,5.5,548.26,10516.55,EUR,overdue,invoice,Hardware,,,2023-09-10,2024-07-31
953,INV-2025-1952,Bouchet,309,2025-05-30,2025-06-23,2025-06-21,8343.02,5.5,458.87,8801.89,USD,paid,proforma,Maintenance,credit_card,Été pays envelopper note poussière selon histoire emmener.,2023-11-03,2025-07-07
954,INV-2025-1953,Bertin Dumas S.A.R.L.,333,2025-03-27,2025-05-08,2025-04-25,2624.18,20.0,524.84,3149.02,USD,paid,recurring,Support,bank_transfer,Vide regretter argent étudier image combat.,2025-07-10,2024-09-23
955,INV-2025-1954,Vidal,37,2025-01-25,2025-03-24,2025-03-17,6975.7,5.5,383.66,7359.36,GBP,paid,credit_note,Training,direct_debit,,2023-12-07,2025-06-14
956,INV-2025-1955,Renard Gomez SA,162,2025-01-23,2025-03-11,2025-03-31,4254.9,5.5,234.02,4488.92,CHF,paid_late,recurring,IT_Services,direct_debit,,2023-08-24,2024-11-23
957,INV-2025-1956,Bertin,34,2024-10-11,2024-11-12,2024-10-23,1188.9,20.0,237.78,1426.68,GBP,paid,invoice,Training,paypal,Connaître moi angoisse enlever éteindre faux.,2024-09-15,2024-09-24
958,INV-2025-1957,Rivière,51,2024-09-09,2024-10-03,,2335.08,0.0,0.0,2335.08,CHF,overdue,credit_note,Hosting,,Franchir lever chasser.,2024-07-13,2025-07-18
959,INV-2025-1958,Rousset S.A.S.,302,2024-03-27,2024-04-18,2024-04-11,7310.44,10.0,731.04,8041.48,CHF,paid,invoice,Development,paypal,Éprouver près inutile eaux triste visage mourir.,2023-11-15,2025-05-29
960,INV-2025-1959,Lagarde,88,2024-10-04,2024-11-06,2024-11-15,6113.92,0.0,0.0,6113.92,GBP,paid_late,recurring,Software,paypal,Public système chance mériter.,2024-03-19,2024-08-01
961,INV-2025-1960,Cohen Hamon SA,245,2024-05-29,2024-07-26,,5363.65,20.0,1072.73,6436.38,USD,overdue,proforma,IT_Services,,,2024-04-02,2024-08-13
962,INV-2025-1961,Guillon Laine S.A.,291,2024-11-06,2025-01-05,2025-01-07,1351.05,20.0,270.21,1621.26,GBP,paid_late,invoice,Training,credit_card,,2025-03-21,2025-07-21
963,INV-2025-1962,Simon Perez S.A.S.,409,2025-03-09,2025-04-19,2025-04-04,1912.73,10.0,191.27,2104.0,CHF,paid,proforma,Maintenance,check,,2025-05-13,2025-01-12
964,INV-2025-1963,Blanchet S.A.R.L.,326,2024-12-29,2025-02-27,,8158.83,10.0,815.88,8974.71,EUR,overdue,proforma,Hosting,,Justice obtenir longtemps aspect place.,2024-05-27,2024-09-18
965,INV-2025-1964,Collin,484,2025-01-29,2025-02-18,2025-03-11,859.26,5.5,47.26,906.52,EUR,paid_late,credit_note,Design,bank_transfer,,2024-05-08,2024-07-27
966,INV-2025-1965,Le Gall,493,2024-02-29,2024-04-02,2024-04-02,4979.22,0.0,0.0,4979.22,CHF,paid,credit_note,Support,check,,2024-07-04,2025-06-27
967,INV-2025-1966,Fabre et Fils,8,2024-09-30,2024-11-27,,7009.03,20.0,1401.81,8410.84,USD,overdue,invoice,Hosting,,Que gauche hésiter coin proposer sur.,2025-02-08,2025-07-06
968,INV-2025-1967,Meunier S.A.,311,2024-06-08,2024-07-15,2024-06-21,7415.93,0.0,0.0,7415.93,CHF,paid,credit_note,Development,credit_card,,2024-03-15,2025-01-23
969,INV-2025-1968,François,217,2025-05-26,2025-07-03,,5185.48,0.0,0.0,5185.48,CHF,overdue,recurring,Software,,,2025-07-17,2025-03-09
970,INV-2025-1969,Robert S.A.R.L.,149,2025-03-01,2025-03-23,2025-04-06,6822.73,0.0,0.0,6822.73,GBP,paid_late,recurring,Maintenance,paypal,,2024-12-01,2025-07-13
971,INV-2025-1970,Berthelot Pinto et Fils,476,2024-02-20,2024-04-15,2024-03-31,2252.89,10.0,225.29,2478.18,EUR,paid,recurring,Design,check,,2024-10-07,2025-05-12
972,INV-2025-1971,Lemoine Weber SARL,55,2025-07-02,2025-07-17,2025-07-05,3352.66,10.0,335.27,3687.93,EUR,paid,proforma,Software,check,,2024-09-26,2025-01-29
973,INV-2025-1972,Teixeira,211,2023-08-24,2023-09-14,2023-09-22,2055.69,5.5,113.06,2168.75,EUR,paid_late,recurring,IT_Services,credit_card,Quartier de respect choisir eh passé partout.,2023-10-28,2025-04-03
974,INV-2025-1973,Colin,187,2024-12-21,2025-01-21,2025-01-17,4014.05,10.0,401.4,4415.45,CHF,paid,credit_note,Development,paypal,,2024-08-09,2025-07-10
975,INV-2025-1974,Leroy Mathieu SARL,182,2025-01-07,2025-02-19,2025-03-10,4449.63,5.5,244.73,4694.36,CHF,paid_late,invoice,Training,credit_card,,2024-08-09,2024-08-18
976,INV-2025-1975,Moreno,462,2024-10-30,2024-12-02,2024-12-04,4006.01,10.0,400.6,4406.61,EUR,paid_late,credit_note,Hardware,check,Soldat parent jamais pourquoi carte lorsque.,2024-10-12,2024-07-30
977,INV-2025-1976,Blin Boyer S.A.,410,2025-05-09,2025-06-10,2025-06-03,4941.77,20.0,988.35,5930.12,USD,paid,proforma,Hosting,direct_debit,Impossible pourquoi exiger arriver expression partout.,2024-04-25,2024-08-11
978,INV-2025-1977,Buisson S.A.,65,2024-03-04,2024-04-12,2024-04-01,9581.02,0.0,0.0,9581.02,USD,paid,proforma,Development,bank_transfer,Confondre bien rang mêler sommet salut politique élever.,2025-01-06,2025-04-20
